fscl_yr_nb,fscl_mo_nb,fscl_mo_nm,VendorNbr,SkuNbr,Received Qty
2015,4,JANUARY,000195736,05110065,168 
2015,4,JANUARY,000277875,74740024,120 
2015,4,JANUARY,000277875,74741793,240 
2015,4,JANUARY,000341588,06110322,96 
2015,4,JANUARY,000364514,79NR7167,100 
2015,4,JANUARY,000370467,06160118,36 
2015,4,JANUARY,000402059,06162022,168 
2015,4,JANUARY,000418043,70111276,"1,200 "
2015,4,JANUARY,000418043,70111284,120 
2015,4,JANUARY,000418043,70122374,480 
2015,4,JANUARY,000418043,73733583,204 
2015,4,JANUARY,000418043,80800028,96 
2015,4,JANUARY,000430702,10110025,"1,440 "
2015,4,JANUARY,000454231,05172009,180 
2015,4,JANUARY,007032,06150029,19 
2015,4,JANUARY,013348,06160016,552 
2015,4,JANUARY,014065,70123654,156 
2015,4,JANUARY,017911,70118394,180 
2015,4,JANUARY,017911,74740264,420 
2015,4,JANUARY,019227,06169937,112 
2015,4,JANUARY,023088,06148207,60 
2015,4,JANUARY,048249,09120026,30 
2015,4,JANUARY,049070,06130019,"1,120 "
2015,4,JANUARY,049070,06161634,"1,428 "
2015,4,JANUARY,049070,06168041,490 
2015,4,JANUARY,200002,10120003,33 
2015,4,JANUARY,200221,04110030,"2,100 "
2015,4,JANUARY,200362,06160599,486 
2015,4,JANUARY,200362,80807362,"5,040 "
2015,4,JANUARY,200373,06159205,36 
2015,4,JANUARY,200515,79NR7787,50 
2015,9,JUNE,048249,09150808,168 
2015,9,JUNE,074018,01126003,"3,300 "
2015,9,JUNE,076005,09150809,"2,154 "
2015,9,JUNE,076005,09162020,200 
2015,9,JUNE,076005,10140028,572 
2015,9,JUNE,200002,06160479,455 
2015,9,JUNE,200299,07161414,45 
2015,9,JUNE,200311,02115018,"98,039 "
2015,9,JUNE,200373,06159200,216 
2015,9,JUNE,200373,06159201,108 
2015,9,JUNE,200515,79BL0110,64 
2015,9,JUNE,200515,79BL1090,192 
2015,9,JUNE,200627,01120228,"4,207 "
2015,9,JUNE,200689,07160707,"2,080 "
2015,9,JUNE,200728,06164441,72 
2015,9,JUNE,200737,06150444,136 
2015,9,JUNE,201089,06160170,155 
2015,9,JUNE,201129,07161207,"1,248 "
2015,9,JUNE,455075,06160300,18 
2015,9,JUNE,455075,06168032,32 
2015,9,JUNE,455075,06168044,500 
2015,9,JUNE,455075,06168067,32 
2015,9,JUNE,505049,05172013,"1,743 "
2015,10,JULY,000195736,05110035,36 
2015,10,JULY,000195736,05110076,282 
2015,10,JULY,000277875,78780644,60 
2015,10,JULY,000364514,79BL7020,16 
2015,10,JULY,000364514,79NR0466,100 
2015,10,JULY,000418043,75750063,528 
2015,10,JULY,010913,06160463,112 
2015,10,JULY,049070,06160080,300 
2015,10,JULY,076005,09110121,720 
2015,10,JULY,200362,06160332,54 
2015,10,JULY,200362,80807362,"3,360 "
2015,10,JULY,200362,80807365,"8,316 "
2015,10,JULY,200633,07160242,51 
2015,10,JULY,201160,07168207,400 
2015,12,SEPTEMBER,200002,06130018,56 
2015,12,SEPTEMBER,200002,06164408,56 
2015,12,SEPTEMBER,200002,10120037,16 
2015,12,SEPTEMBER,200515,79NR6055,50 
2015,12,SEPTEMBER,200520,04140016,50 
2015,12,SEPTEMBER,200596,06168301,50 
2015,12,SEPTEMBER,200728,06160821,154 
2015,12,SEPTEMBER,292238,05150080,935 
2015,12,SEPTEMBER,751650,04120007,360 
2015,12,SEPTEMBER,000067230,09120089,312 
2015,12,SEPTEMBER,000067230,10110276,48 
2015,12,SEPTEMBER,000074425,06159177,"1,950 "
2015,12,SEPTEMBER,000074425,06159196,"1,300 "
2015,12,SEPTEMBER,000192801,06110010,54 
2015,12,SEPTEMBER,000192801,06110153,384 
2015,12,SEPTEMBER,000370467,06166210,156 
2015,12,SEPTEMBER,000370467,07160054,410 
2015,12,SEPTEMBER,000402059,06160001,"7,380 "
2015,12,SEPTEMBER,000418043,70110034,336 
2015,12,SEPTEMBER,000418043,70111344,"1,680 "
2015,12,SEPTEMBER,000418043,70121177,"1,200 "
2015,12,SEPTEMBER,000430702,10110024,288 
2015,12,SEPTEMBER,000474047,07160024,"2,860 "
2015,12,SEPTEMBER,023088,06148027,264 
2015,12,SEPTEMBER,023447,04146003,700 
2015,12,SEPTEMBER,033778,06160360,160 
2015,12,SEPTEMBER,048249,09150808,216 
2015,12,SEPTEMBER,049070,06160106,280 
2015,12,SEPTEMBER,049070,06168200,180 
2015,12,SEPTEMBER,058829,06110133,100 
2015,12,SEPTEMBER,059002,09150462,180 
2015,12,SEPTEMBER,076005,09120065,240 
2015,12,SEPTEMBER,187101,04130072,224 
2015,12,SEPTEMBER,200002,06160472,390 
2015,12,SEPTEMBER,200002,06167017,88 
2015,4,JANUARY,187101,04130008,80 
2015,4,JANUARY,187101,04130072,80 
2015,4,JANUARY,200362,06160330,"2,376 "
2015,4,JANUARY,200362,06160605,72 
2015,4,JANUARY,751650,04120004,64 
2015,4,JANUARY,751650,04120011,56 
2015,5,FEBRUARY,000192801,06110024,12 
2015,5,FEBRUARY,000277875,79BL0990,10 
2015,5,FEBRUARY,000364514,79BL0070,8 
2015,5,FEBRUARY,000370467,06165005,12 
2015,5,FEBRUARY,000418043,70113864,48 
2015,5,FEBRUARY,000454231,05170003,90 
2015,5,FEBRUARY,049070,06160106,420 
2015,5,FEBRUARY,059002,09150360,36 
2015,5,FEBRUARY,074018,01126000,500 
2015,5,FEBRUARY,187101,04130035,160 
2015,5,FEBRUARY,200627,01120014,"12,389 "
2015,5,FEBRUARY,200728,06162510,22 
2015,5,FEBRUARY,200730,06183618,5 
2015,5,FEBRUARY,201160,07160011,100 
2015,5,FEBRUARY,751650,04110011,40 
2015,5,FEBRUARY,751650,04125005,20 
2015,5,FEBRUARY,000074425,06159193,20 
2015,5,FEBRUARY,000086662,01146020,"1,020 "
2015,5,FEBRUARY,000192801,06110098,36 
2015,5,FEBRUARY,000195736,05110039,352 
2015,5,FEBRUARY,000239926,04128108,24 
2015,5,FEBRUARY,000262538,09150434,54 
2015,5,FEBRUARY,000262538,09150438,36 
2015,5,FEBRUARY,000277875,73730023,180 
2015,5,FEBRUARY,000287501,04116013,"1,224 "
2015,5,FEBRUARY,000370467,06163613,108 
2015,5,FEBRUARY,000402059,06164455,24 
2015,5,FEBRUARY,000416287,02112001,"1,798 "
2015,5,FEBRUARY,000418043,70114004,300 
2015,9,JUNE,200002,06130006,49 
2015,9,JUNE,200299,07161404,90 
2015,9,JUNE,200373,06161613,144 
2015,9,JUNE,200515,79NR0375,50 
2015,9,JUNE,200633,07160225,128 
2015,9,JUNE,201129,07161128,378 
2015,9,JUNE,201144,07161149,216 
2015,9,JUNE,505049,05120005,"1,920 "
2015,9,JUNE,505049,05170000,676 
2015,9,JUNE,751650,04126007,168 
2015,9,JUNE,000002810,06140203,410 
2015,9,JUNE,000074425,06150080,800 
2015,9,JUNE,000192801,06110004,174 
2015,9,JUNE,000192801,06110145,116 
2015,9,JUNE,000195736,05110072,"1,158 "
2015,9,JUNE,000195736,05110074,224 
2015,9,JUNE,000277875,78786493,"2,112 "
2015,9,JUNE,000364514,79NR7936,300 
2015,9,JUNE,000364514,79NR9446,400 
2015,9,JUNE,000418043,73733583,264 
2015,9,JUNE,000418043,74740183,"1,344 "
2015,9,JUNE,000418043,74740193,60 
2015,9,JUNE,000479407,05140023,195 
2015,9,JUNE,017911,70110007,"2,592 "
2015,9,JUNE,017911,70114074,732 
2015,9,JUNE,017911,70114174,120 
2015,9,JUNE,017911,70118904,672 
2015,9,JUNE,017911,74740683,324 
2015,9,JUNE,023088,06148028,312 
2015,9,JUNE,033778,06161648,600 
2015,9,JUNE,033778,06161649,180 
2015,9,JUNE,067590,01127023,"1,010 "
2015,9,JUNE,074018,01170211,"1,872 "
2015,9,JUNE,076005,09150136,396 
2015,9,JUNE,076005,09150817,"1,530 "
2015,9,JUNE,187101,04130091,748 
2015,11,AUGUST,292238,05150036,"3,960 "
2015,11,AUGUST,501084,05130056,40 
2015,12,SEPTEMBER,000362538,09150952,70 
2015,12,SEPTEMBER,000364514,79BL7840,30 
2015,12,SEPTEMBER,000364514,79NR0466,100 
2015,12,SEPTEMBER,000418043,70111344,840 
2015,12,SEPTEMBER,000422837,06140215,105 
2015,12,SEPTEMBER,059002,09150462,209 
2015,12,SEPTEMBER,076005,09120065,120 
2015,12,SEPTEMBER,076005,09153020,400 
2015,12,SEPTEMBER,076005,09169054,420 
2015,12,SEPTEMBER,200362,06160159,162 
2015,12,SEPTEMBER,200362,06160165,54 
2015,12,SEPTEMBER,200362,06160309,24 
2015,12,SEPTEMBER,200373,06159204,36 
2015,12,SEPTEMBER,200515,79CN0106,4 
2015,12,SEPTEMBER,200728,06160275,66 
2015,12,SEPTEMBER,201089,06165003,180 
2015,12,SEPTEMBER,505049,05130060,60 
2015,12,SEPTEMBER,000002810,06166090,75 
2015,12,SEPTEMBER,000068245,09160058,"110,400 "
2015,12,SEPTEMBER,000277875,70110984,240 
2015,12,SEPTEMBER,000362538,09150950,294 
2015,12,SEPTEMBER,000364514,79BL7800,32 
2015,12,SEPTEMBER,000364514,79NR2966,100 
2015,12,SEPTEMBER,000402059,06161602,"1,230 "
2015,12,SEPTEMBER,000402059,06164452,85 
2015,12,SEPTEMBER,000402059,06164453,84 
2015,12,SEPTEMBER,000418043,73733523,240 
2015,12,SEPTEMBER,000433008,74742903,"1,812 "
2015,12,SEPTEMBER,000479407,05140003,60 
2015,12,SEPTEMBER,017911,70114044,672 
2015,12,SEPTEMBER,017911,70120324,120 
2015,12,SEPTEMBER,017911,72723053,"1,056 "
2015,3,DECEMBER,200633,07160224,144 
2015,3,DECEMBER,403545,06150037,648 
2015,3,DECEMBER,505049,05120010,147 
2015,3,DECEMBER,751650,04120028,785 
2015,4,JANUARY,000192801,06110148,28 
2015,4,JANUARY,000224938,80800011,65 
2015,4,JANUARY,000224938,80800014,54 
2015,4,JANUARY,000277875,70114164,240 
2015,4,JANUARY,000356892,04125050,925 
2015,4,JANUARY,000358316,02127000,"3,016 "
2015,4,JANUARY,000364514,79BL7250,112 
2015,4,JANUARY,000402059,06160456,60 
2015,4,JANUARY,000402059,06164450,"1,440 "
2015,4,JANUARY,000422837,06160015,64 
2015,4,JANUARY,000422837,06166102,108 
2015,4,JANUARY,000454231,05173018,52 
2015,4,JANUARY,014065,70120274,240 
2015,4,JANUARY,016898,01110062,"3,520 "
2015,4,JANUARY,017743,05130032,160 
2015,4,JANUARY,017911,70110017,"1,296 "
2015,4,JANUARY,022350,07161161,"1,144 "
2015,4,JANUARY,033778,06160070,30 
2015,4,JANUARY,049070,06168201,240 
2015,4,JANUARY,074018,01126003,"3,500 "
2015,4,JANUARY,076005,09110122,210 
2015,4,JANUARY,076005,09150062,324 
2015,4,JANUARY,200002,06160040,312 
2015,4,JANUARY,200002,06160471,227 
2015,4,JANUARY,200002,06164431,96 
2015,4,JANUARY,200002,06167015,132 
2015,4,JANUARY,200002,06168043,95 
2015,4,JANUARY,200362,06160330,"3,564 "
2015,4,JANUARY,200620,06156057,24 
2015,4,JANUARY,200627,01120228,"5,379 "
2015,4,JANUARY,200633,07160145,357 
2015,9,JUNE,200362,06160307,168 
2015,9,JUNE,200362,06160603,144 
2015,9,JUNE,200515,79NR2576,50 
2015,9,JUNE,200620,06156058,12 
2015,9,JUNE,200737,06161673,126 
2015,9,JUNE,201026,01115011,72 
2015,9,JUNE,201089,06166112,200 
2015,9,JUNE,201160,07168155,200 
2015,9,JUNE,201160,07168178,400 
2015,9,JUNE,501084,06166006,780 
2015,9,JUNE,INTNL1688,09150927,209 
2015,10,JULY,000195736,05110010,570 
2015,10,JULY,000277875,70116501,324 
2015,10,JULY,000358316,02127010,"5,016 "
2015,10,JULY,000418043,70129894,240 
2015,10,JULY,000454231,05170003,45 
2015,10,JULY,000454231,05174000,45 
2015,10,JULY,013812,06140009,500 
2015,10,JULY,076005,09169006,540 
2015,10,JULY,200627,01120013,"4,255 "
2015,10,JULY,201160,07160012,100 
2015,10,JULY,751650,04125004,40 
2015,10,JULY,000074425,06156062,"3,234 "
2015,10,JULY,000192801,06110128,144 
2015,10,JULY,000224938,80800012,108 
2015,10,JULY,000287501,04116015,189 
2015,10,JULY,000364514,79BL7020,48 
2015,10,JULY,000364514,79NR7817,50 
2015,10,JULY,000371087,09160056,"100,000 "
2015,10,JULY,000402059,06160458,120 
2015,10,JULY,014065,70120274,240 
2015,10,JULY,017911,70110017,"1,296 "
2015,10,JULY,023088,06142009,54 
2015,10,JULY,023088,06148007,120 
2015,10,JULY,048249,09110099,480 
2015,10,JULY,049070,06161605,840 
2015,6,MARCH,000431615,09150002,96 
2015,6,MARCH,013348,06160014,10 
2015,6,MARCH,013348,06160016,120 
2015,6,MARCH,017911,78786323,60 
2015,6,MARCH,049070,06161634,924 
2015,6,MARCH,076005,09150811,240 
2015,6,MARCH,200002,06162010,49 
2015,6,MARCH,200002,10120002,15 
2015,6,MARCH,200221,04110030,700 
2015,6,MARCH,200311,02115021,"3,220 "
2015,6,MARCH,200627,01120210,"1,993 "
2015,6,MARCH,200627,01127044,384 
2015,6,MARCH,201129,07161200,420 
2015,6,MARCH,403545,06150037,216 
2015,6,MARCH,501084,06160101,80 
2015,6,MARCH,501084,06166085,56 
2015,6,MARCH,505049,05120010,294 
2015,6,MARCH,751650,04120018,40 
2015,6,MARCH,751650,04120046,110 
2015,6,MARCH,000002810,06140202,230 
2015,6,MARCH,000002810,06167004,23 
2015,6,MARCH,000002810,06183614,150 
2015,6,MARCH,000071990,04110001,810 
2015,6,MARCH,000071990,04116022,486 
2015,6,MARCH,000086662,01146012,"17,000 "
2015,6,MARCH,000192801,06110131,150 
2015,6,MARCH,000277875,70116312,450 
2015,6,MARCH,000277875,70123144,60 
2015,6,MARCH,000277875,74740064,360 
2015,6,MARCH,000358316,02127012,"5,408 "
2015,6,MARCH,000364514,79CN0085,148 
2015,6,MARCH,000364514,79CN7065,250 
2015,6,MARCH,000364514,79PKCN66,400 
2015,6,MARCH,000402183,03130003,87 
2015,6,MARCH,000418043,70111296,"1,344 "
2015,11,AUGUST,000454231,05170006,225 
2015,11,AUGUST,059002,09150800,60 
2015,11,AUGUST,200362,06160420,72 
2015,11,AUGUST,200362,06167364,70 
2015,11,AUGUST,200373,06161682,72 
2015,11,AUGUST,200587,06167012,24 
2015,11,AUGUST,501084,05130014,20 
2015,11,AUGUST,000067230,10110276,65 
2015,11,AUGUST,000071990,04116022,270 
2015,11,AUGUST,000074425,06159181,150 
2015,11,AUGUST,000074425,06159182,50 
2015,11,AUGUST,000182475,06164445,56 
2015,11,AUGUST,000291763,09150713,400 
2015,11,AUGUST,000333018,05140001,650 
2015,11,AUGUST,000364514,79CN2045,50 
2015,11,AUGUST,000370467,06165005,40 
2015,11,AUGUST,000418043,70122304,672 
2015,11,AUGUST,000432597,03130079,"2,880 "
2015,11,AUGUST,000454231,05173044,35 
2015,11,AUGUST,000454231,05173056,275 
2015,11,AUGUST,000454231,05176000,900 
2015,11,AUGUST,022350,07161116,760 
2015,11,AUGUST,041308,10140002,52 
2015,11,AUGUST,049070,06160106,420 
2015,11,AUGUST,200002,06160003,36 
2015,11,AUGUST,200002,06160169,36 
2015,11,AUGUST,200002,06164407,24 
2015,11,AUGUST,200002,06168038,210 
2015,11,AUGUST,200002,10120035,5 
2015,11,AUGUST,200237,06164436,648 
2015,11,AUGUST,200362,06160446,132 
2015,11,AUGUST,200373,06161613,108 
2015,11,AUGUST,200515,79BL0870,32 
2015,11,AUGUST,200515,79CN0125,80 
2015,11,AUGUST,200585,05150057,420 
2015,11,AUGUST,200587,06160461,32 
2015,9,JUNE,017911,74741446,72 
2015,9,JUNE,023088,06140030,30 
2015,9,JUNE,042948,06140131,44 
2015,9,JUNE,048249,09150299,100 
2015,9,JUNE,049070,06160174,192 
2015,9,JUNE,049213,06140108,162 
2015,9,JUNE,187101,04130021,160 
2015,9,JUNE,187101,04130094,68 
2015,9,JUNE,187101,06160500,910 
2015,9,JUNE,200002,06160472,117 
2015,9,JUNE,200362,06160165,162 
2015,9,JUNE,200373,06161609,72 
2015,9,JUNE,200515,79BL0040,10 
2015,9,JUNE,200627,01120220,"5,056 "
2015,9,JUNE,201160,07168182,100 
2015,9,JUNE,505049,05130060,136 
2015,9,JUNE,000071990,04110005,"1,134 "
2015,9,JUNE,000074425,06150029,750 
2015,9,JUNE,000074425,06150030,100 
2015,9,JUNE,000074425,06150113,100 
2015,9,JUNE,000192801,06110023,126 
2015,9,JUNE,000192801,06110144,132 
2015,9,JUNE,000195736,05110078,750 
2015,9,JUNE,000197900,07161155,100 
2015,9,JUNE,000224938,80800009,84 
2015,9,JUNE,000239926,04128101,168 
2015,9,JUNE,000277875,70111874,792 
2015,9,JUNE,000277875,79NR0025,200 
2015,9,JUNE,000358316,02127002,"3,032 "
2015,9,JUNE,000364514,79CN7076,290 
2015,9,JUNE,000364514,79NR8706,500 
2015,9,JUNE,000402059,06164454,84 
2015,9,JUNE,000418043,70120344,120 
2015,9,JUNE,000418043,70122304,732 
2015,9,JUNE,000418043,70128454,"1,584 "
2015,9,JUNE,000418043,70129524,"1,344 "
2015,3,DECEMBER,200362,06160119,"1,008 "
2015,3,DECEMBER,200587,06161567,44 
2015,3,DECEMBER,200633,07160215,323 
2015,3,DECEMBER,200654,06181537,147 
2015,3,DECEMBER,200728,06182008,240 
2015,3,DECEMBER,201144,07161142,"1,116 "
2015,3,DECEMBER,201160,07168180,400 
2015,3,DECEMBER,501084,05130021,26 
2015,3,DECEMBER,614640,06160022,720 
2015,3,DECEMBER,633203,10110027,144 
2015,3,DECEMBER,751650,04120019,560 
2015,4,JANUARY,000002810,06140002,500 
2015,4,JANUARY,000071990,04110007,72 
2015,4,JANUARY,000364514,79BL1080,80 
2015,4,JANUARY,000370467,06165005,32 
2015,4,JANUARY,000418043,70111554,240 
2015,4,JANUARY,000418043,70126804,60 
2015,4,JANUARY,000418043,74742044,60 
2015,4,JANUARY,000418043,75750254,180 
2015,4,JANUARY,000418043,76765043,120 
2015,4,JANUARY,000431615,09120096,48 
2015,4,JANUARY,017911,78785833,288 
2015,4,JANUARY,018479,06160041,55 
2015,4,JANUARY,023447,04146014,600 
2015,4,JANUARY,033778,06160086,90 
2015,4,JANUARY,033778,06160358,240 
2015,4,JANUARY,200002,01160016,0 
2015,4,JANUARY,200002,05110059,25 
2015,4,JANUARY,200002,05116007,102 
2015,4,JANUARY,200002,06140005,286 
2015,4,JANUARY,200002,06160180,260 
2015,4,JANUARY,200002,06160250,161 
2015,4,JANUARY,200255,01120002,163 
2015,4,JANUARY,200362,06160338,"1,620 "
2015,4,JANUARY,200362,06167322,162 
2015,10,JULY,058829,06116031,750 
2015,10,JULY,076005,09110121,"1,755 "
2015,10,JULY,076005,09110122,595 
2015,10,JULY,187101,04130027,96 
2015,10,JULY,187101,04130067,240 
2015,10,JULY,187101,04130090,240 
2015,10,JULY,200002,06120004,288 
2015,10,JULY,200002,06160473,140 
2015,10,JULY,200002,07161140,170 
2015,10,JULY,200002,07161416,438 
2015,10,JULY,200633,07160242,68 
2015,10,JULY,201160,07168206,"1,400 "
2015,10,JULY,633203,09163012,120 
2015,11,AUGUST,000421254,04126024,"1,150 "
2015,11,AUGUST,000425324,06160144,112 
2015,11,AUGUST,000454231,05175001,23 
2015,11,AUGUST,022350,07161139,176 
2015,11,AUGUST,048249,09150299,150 
2015,11,AUGUST,187101,04130009,48 
2015,11,AUGUST,187101,06160500,700 
2015,11,AUGUST,200362,06160309,96 
2015,11,AUGUST,200362,80807564,24 
2015,11,AUGUST,200373,06158009,72 
2015,11,AUGUST,200515,79NR0345,450 
2015,11,AUGUST,200679,04127042,"1,760 "
2015,11,AUGUST,200679,04127045,336 
2015,11,AUGUST,200679,04127050,350 
2015,11,AUGUST,200728,06164424,60 
2015,11,AUGUST,200728,06164425,36 
2015,11,AUGUST,201144,07161150,216 
2015,11,AUGUST,751650,04120046,120 
2015,11,AUGUST,000067230,09120089,180 
2015,11,AUGUST,000074425,06159177,"1,000 "
2015,11,AUGUST,000074425,06159180,750 
2015,11,AUGUST,000195736,05110035,162 
2015,11,AUGUST,000256622,10120018,330 
2015,6,MARCH,000421254,04126021,310 
2015,6,MARCH,000433008,74742913,"1,284 "
2015,6,MARCH,000454231,05173044,169 
2015,6,MARCH,000456529,06161657,"1,080 "
2015,6,MARCH,013812,06140062,"1,350 "
2015,6,MARCH,017911,78787403,144 
2015,6,MARCH,023447,04140102,"11,340 "
2015,6,MARCH,030589,06120017,72 
2015,6,MARCH,031731,09160001,250 
2015,6,MARCH,033778,06161449,40 
2015,6,MARCH,033778,06161615,90 
2015,6,MARCH,048249,09120097,200 
2015,6,MARCH,049213,06140108,324 
2015,6,MARCH,059002,09150573,48 
2015,6,MARCH,067590,01120056,"14,139 "
2015,6,MARCH,067590,01160007,"11,712 "
2015,6,MARCH,074018,01126000,"1,500 "
2015,6,MARCH,076005,09150130,192 
2015,6,MARCH,187101,04130097,34 
2015,6,MARCH,200002,06130002,168 
2015,6,MARCH,200002,06160180,200 
2015,6,MARCH,200002,06160226,96 
2015,6,MARCH,200002,06168080,39 
2015,6,MARCH,200299,07161403,90 
2015,6,MARCH,200299,07161413,225 
2015,6,MARCH,200362,06161100,144 
2015,6,MARCH,200373,06159202,216 
2015,6,MARCH,200515,70NR0066,24 
2015,6,MARCH,200515,79NR1996,100 
2015,6,MARCH,200587,06167038,270 
2015,6,MARCH,200633,07160228,408 
2015,6,MARCH,200728,06164417,60 
2015,7,APRIL,000074425,06156062,"1,176 "
2015,7,APRIL,000358316,02127010,"4,992 "
2015,7,APRIL,000364514,79NR7077,100 
2015,7,APRIL,000425324,06160920,112 
2015,4,JANUARY,200587,06140035,220 
2015,4,JANUARY,200587,06167012,464 
2015,4,JANUARY,200627,01120210,"5,809 "
2015,4,JANUARY,200730,06183626,100 
2015,4,JANUARY,200730,06183629,110 
2015,4,JANUARY,201129,07160141,270 
2015,4,JANUARY,751650,04120050,310 
2015,4,JANUARY,751650,04125011,"2,480 "
2015,4,JANUARY,000002810,06183614,60 
2015,4,JANUARY,000016204,05176006,"3,200 "
2015,4,JANUARY,000074425,06150033,200 
2015,4,JANUARY,000192801,06110131,30 
2015,4,JANUARY,000277875,74740064,60 
2015,4,JANUARY,000418043,71712146,48 
2015,4,JANUARY,000418043,78780003,528 
2015,4,JANUARY,000421254,04126019,150 
2015,4,JANUARY,000454231,05173016,130 
2015,4,JANUARY,017911,74740116,192 
2015,4,JANUARY,017911,78781114,180 
2015,4,JANUARY,023447,04140102,"3,780 "
2015,4,JANUARY,048249,09120090,24 
2015,4,JANUARY,200299,07161413,45 
2015,4,JANUARY,200644,06160292,110 
2015,4,JANUARY,751650,04120007,240 
2015,4,JANUARY,751650,04125040,160 
2015,5,FEBRUARY,000071990,04110005,270 
2015,5,FEBRUARY,000074425,06150029,200 
2015,5,FEBRUARY,000074425,06150113,100 
2015,5,FEBRUARY,000195736,05110078,234 
2015,5,FEBRUARY,000210764,05130007,150 
2015,5,FEBRUARY,000210764,05136005,150 
2015,5,FEBRUARY,000277875,79NR0025,100 
2015,5,FEBRUARY,000358316,02127002,"2,036 "
2015,5,FEBRUARY,000358316,02127004,"2,145 "
2015,5,FEBRUARY,000364514,79BL0940,8 
2015,7,APRIL,751650,04126005,240 
2015,7,APRIL,751650,04126007,112 
2015,7,APRIL,000071765,09150146,70 
2015,7,APRIL,000074425,06159171,600 
2015,7,APRIL,000195736,05110072,966 
2015,7,APRIL,000210764,05130001,"1,590 "
2015,7,APRIL,000277875,75751023,"2,112 "
2015,7,APRIL,000287501,04116013,856 
2015,7,APRIL,000364514,79NR0246,50 
2015,7,APRIL,000370467,06163613,225 
2015,7,APRIL,000418043,70119474,672 
2015,7,APRIL,000454231,05170018,204 
2015,7,APRIL,000454231,05173072,745 
2015,7,APRIL,000454231,05174004,360 
2015,7,APRIL,000454231,05176000,"1,115 "
2015,7,APRIL,017911,70110027,"1,296 "
2015,7,APRIL,023088,06142013,54 
2015,7,APRIL,041308,10140002,104 
2015,7,APRIL,042948,06140131,352 
2015,7,APRIL,058829,06110048,280 
2015,7,APRIL,076000,10117014,750 
2015,7,APRIL,076005,09150817,"1,530 "
2015,7,APRIL,187101,04130099,208 
2015,7,APRIL,200002,06167003,71 
2015,7,APRIL,200002,10120008,48 
2015,7,APRIL,200255,01120009,"1,995 "
2015,7,APRIL,200362,06161054,624 
2015,7,APRIL,200362,80807362,"5,040 "
2015,7,APRIL,200373,06159201,16 
2015,7,APRIL,200373,06161664,189 
2015,7,APRIL,200509,80807903,50 
2015,7,APRIL,200515,79CN0086,8 
2015,7,APRIL,200520,04140119,477 
2015,7,APRIL,200633,07160216,17 
2015,7,APRIL,200633,07160220,"1,003 "
2015,7,APRIL,200654,06181539,117 
2015,2,NOVEMBER,017911,74745103,528 
2015,2,NOVEMBER,017911,78781114,264 
