SkuNbr,SkuDesc,Flow,Whs,Uom,UnitsPerCase,LeadTime,UomCube,UomWeight,PrimVendorNbr,ShelfLifeDays,Commodity
09157000,DISPOSABLE 17070,WH,D,CA,1000,11,0,15.4,000003,,DS00
09159012,PLASTICTYPE ITEMS 17071,WH,D,CA,2400,14,4.24,38.2,000003,,DS10
09159022,PLASTICTYPE ITEMS 17072,WH,D,CA,1200,10,35.2,37.4,000308268,,DS10
09159032,PLASTICTYPE ITEMS 17073,WH,D,CA,600,14,3.63,30.8,000003,,DS10
09160001,DISPOSABLE 17074,WH,D,CA,240,7,1.17,8,031731,,DS00
09160002,DISPOSABLE 17075,WH,D,CA,240,7,1.15,9.02,031731,,DS00
09160003,DISPOSABLE 17076,WH,D,CA,1000,12,1.64,19.4,048249,,DS00
09160004,DISPOSABLE 17077,WH,D,CA,720,1,0,15,000003,,DS00
09160005,DISPOSABLE 17078,WH,D,CA,1000,38,0.77,16,076005,,DS00
09160006,DISPOSABLE 17079,WH,D,CA,90,5,0,9,000003,,DS00
09160007,CUPS PLASTIC 17080,WH,D,CA,1000,1,0,12.5,000003,,DS1010
09160008,CUPS PLASTIC 17081,WH,D,CA,100,7,2.57,9,031731,,DS1010
09160009,PLASTICTYPE ITEMS 17082,WH,D,CA,1000,7,0,15.2,000003,,DS10
09160010,PLATES PAPER 17083,WH,D,CA,1000,12,1.25,18,076005,,DS0525
09160011,PLASTICTYPE ITEMS 17084,WH,D,CA,1000,10,1.33,18.74,031731,365,DS10
09160012,CUPS PAPER 17085,WH,D,CA,1000,15,3.85,12.5,048249,,DS0515
09160013,DUMMY 17086,WH,D,CA,60,10,3.54,24,016677,364,IC00
09160014,PLATES PLASTIC 17087,WH,D,CA,500,14,1.2,15,048249,364,DS1015
09160015,PLASTICTYPE ITEMS 17088,WH,D,CA,1000,11,3.85,12.55,000003,,DS10
09160016,CUPS PAPER 17089,WH,D,CA,750,16,3.42,12,048249,,DS0515
09160020,PLASTICTYPE ITEMS 17090,WH,D,CA,750,10,3.67,12,000003,,DS10
09160024,PLASTICTYPE ITEMS 17091,WH,D,CA,1000,4,4.61,40,000002,,DS10
09160025,CUPS PLASTIC 17092,WH,D,CA,240,6,0.6,10,031731,364,DS1010
09160026,PLATES PAPER 17093,WH,D,CA,1000,11,0.67,11.97,076005,364,DS0525
09160030,PLATES PAPER 17094,WH,D,CA,1000,14,0.96,15,076000,364,DS0525
09160035,PLASTICTYPE ITEMS 17095,WH,D,CA,96,28,2.75,30,016677,,DS10
09160036,CUPS PLASTIC 17096,WH,D,CA,2500,10,1.2,20,031731,364,DS1010
09160038,CUPS PLASTIC 17097,WH,D,CA,1000,10,3.01,16.2,048249,364,DS1010
09160040,PLASTICTYPE ITEMS 17098,WH,D,CA,2500,10,3.2,17,048249,364,DS10
09160042,CUPS PLASTIC 17099,WH,D,CA,500,10,1.4,14,031731,364,DS1010
09160050,DISPOSABLE 05 17100,WH,D,RL,5000,5,1,2.5,000371087,364,DS05
09160052,DISPOSABLE 05 17101,WH,D,RL,5000,7,1,2.5,000371087,364,DS05
09160054,DISPOSABLE 05 17102,WH,D,EA,5000,7,0.27,2.5,000371087,364,DS05
09160056,DISPOSABLE 05 17103,WH,D,EA,5000,7,0.27,2.5,000371087,364,DS05
09160058,DISPOSABLE 17104,WH,D,EA,1,7,0.01,0.01,000068245,364,DS00
09161001,NAPKINS 17105,WH,D,CA,6000,16,3.51,21,000003,,DS0520
09161024,PLASTICTYPE ITEMS 17106,WH,D,CA,1000,4,4.61,40,000002,,DS10
09162001,CUPS PAPER 17107,WH,D,CA,2400,15,0.85,10.1,000003,,DS0515
09162004,PLASTICTYPE ITEMS 17108,WH,D,CA,5000,10,3.17,34.65,048249,,DS10
09162012,CUPS PAPER 17109,WH,D,CA,2400,10,4.49,40.4,076005,364,DS0515
09162016,PLASTICTYPE ITEMS 17110,WH,D,CA,1200,4,0,31,000003,,DS10
09162020,CUPS PAPER 17111,WH,D,CA,1200,10,4.55,32.84,076005,364,DS0515
09163012,CUPS PLASTIC 17112,WH,D,CA,1000,14,3.31,22.93,633203,364,DS1010
09163016,CUPS PLASTIC 17113,WH,D,CA,1000,14,3.94,26.46,633203,364,DS1010
09163022,PLASTICTYPE ITEMS 17114,WH,D,CA,1200,21,4.55,34.7,076005,,DS10
09163026,CUPS PLASTIC 17115,WH,D,CA,600,14,3.59,21.69,633203,364,DS1010
09163031,CUPS PLASTIC 17116,WH,D,CA,270,14,2.28,12.8,633203,364,DS1010
09164002,PLATES PLASTIC 17117,WH,D,CA,1000,10,3.05,26,048249,364,DS1015
09164008,CUPS PAPER 17118,WH,D,CA,600,10,1.36,11,048249,364,DS0515
09164012,CUPS PAPER 17119,WH,D,CA,1000,10,2.92,23.68,633203,365,DS0515
09164016,CUPS PAPER 17120,WH,D,CA,1000,10,3.7,30,048249,364,DS0515
09164018,CUPS PAPER 17121,WH,D,CA,600,10,1.4,10.56,633203,365,DS0515
09164020,CUPS PAPER 17122,WH,D,CA,600,10,2.65,22,048249,364,DS0515
09164022,CUPS PAPER 17123,WH,D,CA,600,10,2.68,20.32,633203,365,DS0515
09164066,CUPS PAPER 17124,WH,D,CA,1000,10,3.89,29.16,633203,365,DS0515
09165009,DISPOSABLE 17125,WH,D,CA,2400,18,3.02,36.7,000003,,DS00
09165012,PLASTICTYPE ITEMS 17126,WH,D,CA,2400,20,0,38.6,000003,,DS10
09165016,PLASTICTYPE ITEMS 17127,WH,D,CA,1200,15,0,27.8,000003,,DS10
09165054,PLASTICTYPE ITEMS 17128,WH,D,CA,960,7,1,7.45,000003,,DS10
09166012,CUPS PAPER 17129,WH,D,CA,2400,10,4.44,38.4,076005,364,DS0515
09166020,CUPS PAPER 17130,WH,D,CA,1200,10,4.28,29.22,076005,364,DS0515
09168015,PLASTICTYPE ITEMS 17131,WH,D,CA,1000,40,3.85,12.5,000003,,DS10
09168020,PLASTICTYPE ITEMS 17132,WH,D,CA,750,24,3.42,12,000003,,DS10
09168108,NAPKINS 17133,WH,D,CA,6000,41,3.51,41.4,000003,,DS0520
09169000,PLASTICTYPE ITEMS 17134,WH,D,CA,75,30,1,30,000002,,DS10
09169001,PLASTICTYPE ITEMS 17135,WH,D,CA,75,17,4.17,30,000002,,DS10
09169002,PLASTICTYPE ITEMS 17136,WH,D,CA,750,7,1,12,000002,,DS10
09169003,PLASTICTYPE ITEMS 17137,WH,D,CA,75,30,1,29,000002,,DS10
09169004,PLASTICTYPE ITEMS 17138,WH,D,CA,52,30,1,21.5,000002,,DS10
09169006,PLASTICTYPE ITEMS 17139,WH,D,CA,1000,11,0.49,13,076005,,DS10
09169007,PLASTICTYPE ITEMS 17140,WH,D,CA,1000,11,0.49,11,076005,,DS10
09169008,PLASTICTYPE ITEMS 17141,WH,D,CA,1000,11,0.97,14,076005,,DS10
09169009,PLASTICTYPE ITEMS 17142,WH,D,CA,1000,11,0.54,10,076005,,DS10
09169013,PLASTICTYPE ITEMS 17143,WH,D,CA,500,67,1.4,27.2,000291763,,DS10
09169015,PLASTICTYPE ITEMS 17144,WH,D,CA,1000,53,3.85,12.5,000003,,DS10
09169022,PLASTICTYPE ITEMS 17145,WH,D,CA,1200,36,4.55,34.7,000003,,DS10
09169030,NAPKINS 17146,WH,D,CA,6000,60,3.51,41.4,000003,,DS0520
09169050,PLASTICTYPE ITEMS 17147,WH,D,CA,960,11,0.48,8.16,076005,364,DS10
09169052,PLASTICTYPE ITEMS 17148,WH,D,CA,960,11,0.39,8.16,076005,,DS10
09169054,PLASTICTYPE ITEMS 17149,WH,D,CA,960,11,0.48,7.45,076005,364,DS10
09169056,DISPOSABLE 17150,WH,D,CA,360,60,4.62,20.32,048249,365,DS00
09169058,DISPOSABLE 17151,WH,D,CA,960,14,0.39,8.6,076005,730,DS00
09169060,DISPOSABLE 17152,WH,D,CA,960,14,0.48,8.39,076005,730,DS00
09169062,DISPOSABLE 17153,WH,D,CA,960,9,0.48,7.93,076005,730,DS00
09770001,DISPOSABLE 17154,CD,D,CA,960,2,1.16,21,019227,,DS00
09770002,DISPOSABLE 17155,CD,D,CA,960,2,2.46,21,042948,,DS00
09770003,DISPOSABLE 17156,CD,D,CA,2000,26,1,18,020586,,DS00
09770004,DISPOSABLE 17157,CD,D,CA,80,5,1,24,000003,,DS00
09770005,DISPOSABLE 17158,CD,D,CA,60,9,1,17,000003,,DS00
09770006,DISPOSABLE 17159,CD,D,CA,1000,2,1,16,000003,,DS00
09770007,PLASTICTYPE ITEMS 17160,CD,D,CA,500,2,1,36,000003,,DS10
09770009,DISPOSABLE 17161,CD,D,CA,100,2,1,1.25,000088342,,DS00
09770010,DISPOSABLE 17162,CD,D,CA,1,4,1,1,000003,,DS00
09770011,STIRRERS 17163,CD,D,CA,2500,3,2.6,19,000063075,,DS1020
09770012,DISPOSABLE 17164,CD,D,CA,2500,10,0,10,067385,,DS00
09770013,DISPOSABLE 17165,CD,D,CA,6,7,1,15,000003,,DS00
09770014,DISPOSABLE 17166,CD,D,CA,92,18,0,34.5,000001688,,DS00
09770015,PLASTICTYPE ITEMS 17167,CD,D,CA,1000,13,1,27.5,201102,,DS10
09770016,PLASTICTYPE ITEMS 17168,CD,D,CA,1000,13,1,27.5,201102,,DS10
09770018,PLASTICTYPE ITEMS 17169,CD,D,CA,1000,13,1,27.5,201102,,DS10
09770019,DISPOSABLE 17170,CD,D,CA,100,3,1,19,000071256,,DS00
09770020,DISPOSABLE 17171,CD,D,CA,1,2,1,30,019227,,DS00
09770021,DISPOSABLE 17172,CD,D,CA,24,13,1,18.6,000001688,,DS00
09770022,DISPOSABLE 17173,CD,D,RL,500,2,2.3,13,000003,,DS00
09770023,DISPOSABLE 17174,CD,D,CA,1,2,1,26,022385,,DS00
09770024,DISPOSABLE 17175,CD,D,CA,1,2,1,17.5,000003,,DS00
09770025,DISPOSABLE 17176,CD,D,CA,2000,2,1,1,000003,,DS00
09770026,DISPOSABLE 17177,CD,D,CA,2500,6,1,34,042948,,DS00
09770027,DISPOSABLE 17178,CD,M,CA,12,4,1,5,000418043,,DS00
09770028,DISPOSABLE 17179,CD,D,CA,1,2,3.7,15.5,022385,,DS00
09770029,DISPOSABLE 17180,CD,D,CA,1,12,1,1,000003,,DS00
09770030,DISPOSABLE 17181,CD,D,CA,12,2,1,5,000003,,DS00
09770031,DISPOSABLE 17182,CD,D,CA,1,2,1.32,30,019227,,DS00
09770034,DISPOSABLE 17183,CD,D,CA,5000,12,1,35,027253,,DS00
09770035,CONTAINERS 17184,WH,D,CA,,4,,,000003,,DS1005
09770036,DISPOSABLE 17185,CD,M,CA,12,4,1,5,000418043,,DS00
09770037,CUPS PLASTIC 17186,CD,D,CA,120,22,2.3,18,000003,,DS1010
09770038,DISPOSABLE 17187,CD,D,CA,1,2,1,10,019227,,DS00
09770039,DISPOSABLE 17188,CD,D,CA,144,26,1,18,000108384,,DS00
09770040,DISPOSABLE 17189,CD,D,CA,200,9,3.45,20,000003,,DS00
09770041,DISPOSABLE 17190,CD,D,CA,500,7,1,12,016677,,DS00
09770042,DISPOSABLE 17191,CD,M,CA,12,2,1,5,000418043,,DS00
09770043,DISPOSABLE 17192,CD,M,CA,6,5,1,5,000418043,,DS00
09770044,DISPOSABLE 17193,CD,D,BX,144,5,1,5,000003,,DS00
09770045,DISPOSABLE 17194,CD,D,CA,500,2,1,11.4,000003,,DS00
09770046,DISPOSABLE 17195,CD,D,CA,12,8,0.01,5,000003,,DS00
09770047,DISPOSABLE 17196,CD,D,CA,1,20,1,1,000003,,DS00
09770048,DISPOSABLE 17197,CD,D,CA,200,5,1,20,000003,,DS00
09770049,DISPOSABLE 17198,CD,D,CA,1,5,1,1,000003,,DS00
09770051,DISPOSABLE 17199,CD,D,CA,5000,10,1,22,000001688,,DS00
09770052,DISPOSABLE 17200,CD,D,CA,2500,2,0.54,7,000003,1,DS00
09770053,DISPOSABLE 17201,CD,D,CA,500,14,2.3,13,200577,,DS00
09770054,DISPOSABLE 17202,CD,D,CA,500,2,1,22,000003,,DS00
09770055,DISPOSABLE 17203,CD,D,CA,500,2,1,13,000003,,DS00
09770056,DISPOSABLE 17204,CD,D,CA,1,2,1.4,22,000003,,DS00
09770057,DISPOSABLE 17205,CD,D,CA,180,6,1,11.2,031731,,DS00
09770058,DISPOSABLE 17206,CD,D,CA,500,1,1,2.2,031731,,DS00
09770059,DISPOSABLE 17207,CD,D,CA,168,6,1,12.7,200577,,DS00
09770059,DISPOSABLE 17208,CD,,CA,168,1,1,12.7,200577,,DS00
09770060,DISPOSABLE 17209,WH,D,CA,,2,,,000003,,DS00
09770064,DISPOSABLE 17210,CD,D,CA,1,10,1,2,000003,,DS00
09770071,DISPOSABLE 17211,CD,D,CA,48,8,1,16,033379,,DS00
09770073,DISPOSABLE 17212,CD,D,CA,1,5,1,1,000003,,DS00
09770075,DISPOSABLE 17213,CD,D,CA,500,2,1,18,000003,,DS00
09770076,DISPOSABLE 17214,CD,D,CA,1,2,1,28,000003,,DS00
09770080,DISPOSABLE 17215,CD,D,CA,1,2,1,12,022385,,DS00
09770084,DISPOSABLE 17216,CD,D,CA,1000,8,1,46,042948,,DS00
09770085,DISPOSABLE 17217,CD,D,CA,1,8,1,1,000003,,DS00
09770086,DISPOSABLE 17218,CD,D,CA,250,2,1,9,000003,,DS00
09770087,DISPOSABLE 17219,CD,D,CA,500,2,1.6,17,000003,,DS00
09770089,DISPOSABLE 17220,CD,D,CA,52,11,1,21.5,000001688,,DS00
09770090,DISPOSABLE 17221,CD,D,CA,150,23,1,20,000003,,DS00
09770091,DISPOSABLE 17222,CD,D,CA,150,23,1,20,000003,,DS00
09770092,DISPOSABLE 17223,CD,D,CA,150,28,1,20,000003,,DS00
09770093,CUPS PLASTIC 17224,CD,D,CA,12,5,1,24,000071765,,DS1010
09770094,DISPOSABLE 17225,CD,D,CA,10,11,1,4,000003,,DS00
09770095,DISPOSABLE 17226,CD,D,CA,150,9,1,20,000003,,DS00
09770096,DISPOSABLE 17227,CD,D,CA,104,13,1,18.5,000003,,DS00
09770099,DISPOSABLE 17228,CD,D,CA,1,8,1,1,000003,,DS00
09770101,CUPS PLASTIC 17229,CD,D,CA,240,28,1,60,000003,,DS1010
09770102,DISPOSABLE 17230,CD,D,CA,1,8,1,1,000003,,DS00
09770107,DAIRY ITEMS  17231,CD,D,CA,150,19,1,40,000003,,DR00
09770108,DISPOSABLE 17232,CD,D,CA,1,3,1,1,000003,,DS00
09770109,DISPOSABLE 17233,CD,D,CA,1,2,1,1,000003,,DS00
09770111,DISPOSABLE 17234,CD,D,CA,1,3,1,1,000003,,DS00
09770113,DISPOSABLE 17235,CD,D,CA,500,14,1,17,000003,,DS00
09770116,DISPOSABLE 17236,CD,D,CA,1,9,1,1,000003,,DS00
09770117,DISPOSABLE 17237,CD,D,CA,1,14,1,1,000003,,DS00
09770118,DISPOSABLE 17238,CD,D,CA,1,3,1,1,000003,,DS00
09770119,DISPOSABLE 17239,CD,D,CA,1000,2,1,34,000003,,DS00
09770120,DISPOSABLE 17240,CD,D,CA,6000,2,1,42,000003,,DS00
09770121,DISPOSABLE 17241,CD,D,CA,252,6,1,20,000003,,DS00
09770122,DISPOSABLE 17242,CD,D,CA,6000,25,1,48,000003,,DS00
09770123,DISPOSABLE 17243,CD,D,CA,105,28,1,18,000003,,DS00
09770124,DISPOSABLE 17244,CD,D,CA,250,4,1,10.8,000003,,DS00
09770128,DISPOSABLE 17245,CD,D,CA,200,2,1,13.5,000003,,DS00
09770129,DISPOSABLE 17246,CD,D,CA,1,8,0,68,000256622,,DS00
09770132,DISPOSABLE 17247,CD,D,CA,250,4,1,8.24,000003,,DS00
09770135,DISPOSABLE 17248,CD,D,CA,200,5,1,11.12,000003,,DS00
09770136,DISPOSABLE 17249,CD,D,CA,300,30,1,8,000003,,DS00
09770137,DISPOSABLE 17250,CD,D,CA,200,4,1,8.75,000003,,DS00
09770138,DUMMY 17251,CD,D,CA,50,26,2.77,14,016677,365,IC00
09770139,DISPOSABLE 17252,WH,D,CA,,2,,,000003,,DS00
09770140,DISPOSABLE 17253,CD,M,CA,6,8,1,4.8,000277875,,DS00
09770141,DISPOSABLE 17254,CD,M,CA,6,5,1,3.5,000277875,,DS00
09770142,DISPOSABLE 17255,CD,M,CA,6,8,1,3.25,000277875,,DS00
09770143,PLASTICTYPE ITEMS 17256,CD,M,CA,6,5,1,3.25,000277875,,DS10
09770144,DISPOSABLE 17257,CD,M,CA,6,5,1,3.25,000277875,,DS00
09770147,DISPOSABLE 17258,CD,M,CA,12,7,1,5.6,000277875,,DS00
09770148,DISPOSABLE 17259,CD,M,CA,6,5,1,4.25,000277875,,DS00
09770150,DISPOSABLE 17260,CD,D,CA,1000,2,1,25,000003,,DS00
09770151,DISPOSABLE 17261,CD,D,CA,1,2,1,1,000003,,DS00
09770152,PLASTICTYPE ITEMS 17262,CD,D,CA,1000,2,4,31,000003,,DS10
09770153,DISPOSABLE 17263,CD,M,CA,6,4,1,2,364514,,DS00
09770154,DISPOSABLE 17264,CD,D,CA,1000,2,1,8.5,000003,,DS00
09770155,DISPOSABLE 17265,CD,D,CA,75,27,1,28.9,000003,,DS00
09770156,DISPOSABLE 17266,CD,D,CA,150,12,1,20,000003,,DS00
09770157,DISPOSABLE 17267,CD,M,CA,6,7,1,24,000277875,,DS00
09770158,DISPOSABLE 17268,CD,D,CA,1000,2,1,7,000002,,DS00
09770159,DISPOSABLE 17269,CD,M,CA,12,6,1,28.5,000277875,,DS00
09770160,DISPOSABLE 17270,CD,D,CA,500,2,3.34,11.7,000003,,DS00
09770161,DISPOSABLE 17271,CD,M,CA,6,14,1,3.75,000277875,,DS00
09770162,DISPOSABLE 17272,CD,D,CA,60,4,1,11,200467,,DS00
09770165,DISPOSABLE 17273,CD,D,CA,1,2,1,1,000003,,DS00
09770166,DISPOSABLE 17274,CD,D,CA,500,2,2.5,10,000003,,DS00
09770169,DISPOSABLE 17275,CD,D,CA,500,2,6.2,20,000003,,DS00
09770170,DISPOSABLE 17276,CD,D,CA,1,11,1,10,000003,,DS00
09770171,DISPOSABLE 17277,CD,D,CA,150,11,1,20,000003,,DS00
09770174,DISPOSABLE 17278,CD,D,CA,1,8,1,1,000003,,DS00
09770175,DISPOSABLE 17279,CD,D,CA,75,17,1,29,000003,,DS00
09770176,DISPOSABLE 17280,CD,D,CA,75,13,1,29,000003,,DS00
09770177,DISPOSABLE 17281,CD,D,CA,75,18,1,29,000003,,DS00
09770182,DISPOSABLE 17282,CD,D,CA,200,10,1,13.5,000003,,DS00
09770183,DISPOSABLE 17283,CD,D,CA,100,5,0,24,000263430,,DS00
09770184,DISPOSABLE 17284,CD,D,CA,1000,2,1,9.95,000003,,DS00
09770185,DISPOSABLE 17285,CD,D,CA,1000,3,1,4.6,000002,,DS00
09770186,DISPOSABLE 17286,CD,D,CA,1000,3,1,5,000002,,DS00
09770188,DISPOSABLE 17287,CD,D,CA,1000,2,1,11,000003,,DS00
09770190,DISPOSABLE 17288,CD,D,CA,300,2,6.3,27.5,000003,,DS00
09770191,DISPOSABLE 17289,CD,D,CA,75,6,4.2,30,000001688,,DS00
09770192,DISPOSABLE 17290,CD,D,CA,6000,29,4.1,21,000114051,,DS00
09770193,DISPOSABLE 17291,CD,D,CA,24,5,1,10,DUMMY,,DS00
09770194,DISPOSABLE 17292,CD,D,CA,24,5,1,10,DUMMY,,DS00
09770196,DISPOSABLE 17293,CD,D,CA,1,2,1,1,000003,,DS00
09770197,DISPOSABLE 17294,CD,D,CA,1,2,1,10,000003,,DS00
09770198,DISPOSABLE 17295,CD,D,CA,500,300,3.2,28.7,076005,364,DS00
09770200,DISPOSABLE 17296,CD,D,CA,80,12,1.64,16.3,000001688,,DS00
09770201,DISPOSABLE 17297,CD,D,CA,52,35,2.92,16,000001688,,DS00
09770202,DISPOSABLE 17298,CD,D,CA,75,26,2.73,30,000003,,DS00
09770203,DISPOSABLE 17299,CD,D,CA,1,5,1,1,000003,,DS00
09770205,DISPOSABLE 17300,CD,D,CA,200,2,1,20,000003,,DS00
09770206,DISPOSABLE 17301,CD,D,CA,200,149,2.18,16,000003,,DS00
09770207,DISPOSABLE 17302,CD,D,CA,500,296,4.64,26,000003,,DS00
09770208,PLASTICTYPE ITEMS 17303,CD,D,CA,200,2,2.8,18,000003,,DS10
09770209,DISPOSABLE 17304,CD,D,CA,75,20,1,32,000001688,,DS00
09770210,DISPOSABLE 17305,CD,D,CA,75,20,1,32,000001688,,DS00
09770211,PLASTICTYPE ITEMS 17306,CD,D,CA,104,19,1,21,000001688,,DS10
09770212,DISPOSABLE 17307,CD,D,CA,1000,6,0.3,4.6,627558,,DS00
09770213,DISPOSABLE 17308,CD,D,PK,5,5,0.01,4.15,201155,,DS00
09770214,DISPOSABLE 17309,CD,D,CA,100,3,1,3.75,000358317,,DS00
09770214,DISPOSABLE 17310,CD,,CA,100,1,1,3.75,000358317,,DS00
09770215,DISPOSABLE 17311,CD,D,CA,52,9,2.75,21.5,000003,,DS00
09770216,DISPOSABLE 17312,CD,D,CA,100,4,2.12,15,000003,,DS00
09770217,DISPOSABLE 17313,CD,D,CA,48,20,4.08,22,000003,,DS00
09770218,DISPOSABLE 17314,CD,D,CA,150,10,1,18,000347117,364,DS00
09770220,DISPOSABLE 17315,CD,D,CA,72,21,1,16,000003,,DS00
09770223,GROCERIES  17316,CD,D,EA,1,5,0.01,0.15,201155,,GR00
09770225,BAKED GOODS 17317,WH,D,EA,1,4,1,1,201155,,BK00
09770226,DISPOSABLE 17318,CD,D,CA,1,2,1,10,000003,,DS00
09770227,DISPOSABLE 17319,CD,D,CA,2500,9,1,7,000378950,1,DS00
09770228,DISPOSABLE 17320,CD,D,CA,1,59,1,1,000003,,DS00
09770229,DISPOSABLE 17321,CD,D,CA,1,373,0,0,000003,,DS00
09770230,DISPOSABLE 17322,CD,D,CA,600,13,1,14,000002,,DS00
09770231,DISPOSABLE 17323,CD,M,CA,12,5,1,5,000418043,,DS00
09770233,DISPOSABLE 17324,CD,M,CA,12,5,1,1.75,200722,,DS00
09770234,DISPOSABLE 17325,CD,D,CA,1,29,1,1,000003,,DS00
09770237,DISPOSABLE 17326,CD,D,CA,25,2,1,25,000002,,DS00
09770238,DISPOSABLE 17327,CD,D,CA,25,2,1,25,000002,,DS00
09770240,DISPOSABLE 17328,CD,D,CA,1,2,1,45,000003,,DS00
09770245,DISPOSABLE 17329,CD,D,CA,52,5,0,21.5,000003,,DS00
09770247,DISPOSABLE 17330,CD,D,CA,150,30,1,20,000003,,DS00
09770248,DISPOSABLE 17331,CD,D,CA,2000,60,1,30,000369805,365,DS00
09770250,DISPOSABLE 17332,CD,D,CA,500,2,1,15,000003,,DS00
09770253,DISPOSABLE 17333,CD,D,CA,100,7,4.3,18.5,000003,,DS00
09770259,DISPOSABLE 17334,CD,D,CA,1,22,1,1,000003,,DS00
09770260,DISPOSABLE 17335,CD,D,CA,1,4,1,1,000003,,DS00
09770261,DISPOSABLE 17336,CD,D,CA,1,3,1,24,201102,,DS00
09770262,DISPOSABLE 17337,CD,D,CA,600,2,1,24,000003,,DS00
09770263,DISPOSABLE 17338,CD,D,CA,60,14,1,15,000003,,DS00
09770264,DISPOSABLE 17339,CD,D,CA,60,14,1,10,000003,,DS00
09770265,DISPOSABLE 17340,CD,D,CA,60,18,1,10,000003,,DS00
09770266,DISPOSABLE 17341,CD,D,CA,60,14,1,10,000003,,DS00
09770267,DISPOSABLE 17342,CD,D,CA,60,14,1,10,000003,,DS00
09770268,DISPOSABLE 17343,CD,D,CA,60,14,1,10,000003,,DS00
09770269,DISPOSABLE 17344,CD,D,CA,60,24,1,8,000003,,DS00
09770270,DISPOSABLE 17345,CD,D,CA,1000,2,1,24,000003,,DS00
09770271,DISPOSABLE 17346,CD,D,EA,1,2,1,1,000003,,DS00
09770275,DISPOSABLE 17347,CD,D,CA,1,7,1,1,067385,,DS00
09770276,DISPOSABLE 17348,CD,D,CA,5000,8,1,28,067385,,DS00
09770277,DISPOSABLE 17349,CD,D,CA,1,4,1,1,067385,,DS00
09770279,DISPOSABLE 17350,CD,D,CA,1,3,1,1,000003,,DS00
09770284,DISPOSABLE 17351,CD,D,CA,1000,19,0,6,067385,,DS00
09770287,DISPOSABLE 17352,CD,D,CA,1,5,1,3.5,000003,,DS00
09770296,DUMMY 17353,CD,D,CA,150,1,1.3,6,000347117,365,IC00
09770297,DISPOSABLE 17354,CD,D,CA,1000,2,1,27,000003,,DS00
09770299,DUMMY 17355,CD,D,CA,150,28,1.3,6,000347117,365,IC00
09770300,DISPOSABLE 17356,CD,D,CA,100,8,1,2,067385,,DS00
09770302,DISPOSABLE 17357,CD,D,CA,1,5,1,1,000003,,DS00
09770304,DISPOSABLE 17358,CD,D,CA,5000,5,1,18,027253,,DS00
09770308,DISPOSABLE 17359,CD,D,CA,1,32,1,1,000003,,DS00
09770309,DISPOSABLE 17360,CD,D,CA,1,32,1,1,000003,,DS00
09770310,DISPOSABLE 17361,CD,D,CA,500,15,1,2.23,000378950,1,DS00
09770320,DISPOSABLE 17362,CD,D,CA,5000,5,1,35,067385,,DS00
09770325,DISPOSABLE 17363,CD,D,CA,100,6,0,19,000263430,,DS00
09770343,DISPOSABLE 17364,CD,D,CA,1,2,1,1,000003,,DS00
09770349,DISPOSABLE 17365,CD,D,CA,3000,16,1,17.5,000003,,DS00
09770351,DISPOSABLE 17366,CD,D,CA,3000,25,1,17.5,000003,,DS00
09770353,DISPOSABLE 17367,CD,D,CA,3000,4,1,17.5,000003,,DS00
09770354,DISPOSABLE 17368,CD,D,CA,2500,27,1,23,000003,,DS00
09770355,DISPOSABLE 17369,CD,D,RL,1,2,1,31,000003,,DS00
09770357,DISPOSABLE 17370,WH,D,CA,,2,,,000003,,DS00
09770358,DISPOSABLE 17371,CD,D,CA,1000,2,1,41.1,000003,,DS00
09770359,DISPOSABLE 17372,WH,D,CA,,2,,,000003,,DS00
09770360,DUMMY 17373,CD,D,CA,150,28,1.3,6,000347117,365,IC00
09770363,DISPOSABLE 17374,CD,D,CA,2000,9,1,4,000003,,DS00
09770364,DUMMY 17375,CD,D,CA,200,134,1,13.8,016677,365,IC00
09770365,DUMMY 17376,CD,D,CA,200,134,1,13.8,016677,365,IC00
09770366,DUMMY 17377,CD,D,CA,200,134,1,13.8,016677,365,IC00
09770373,DISPOSABLE 17378,CD,D,CA,1000,2,1,28,000003,,DS00
09770374,DISPOSABLE 17379,CD,D,CA,1000,2,1,7,000003,,DS00
09770379,DISPOSABLE 17380,CD,D,CA,3000,6,1,17.5,000003,,DS00
09770382,DISPOSABLE 17381,CD,D,CA,1000,20,1,12,000003,,DS00
09770384,DISPOSABLE 17382,CD,D,CA,1000,3,1,9,000003,,DS00
09770386,DISPOSABLE 17383,CD,D,CA,250,2,1,41,000003,,DS00
09770389,DISPOSABLE 17384,CD,D,CA,2500,2,1,19,000003,,DS00
09770391,DISPOSABLE 17385,CD,D,EA,1,5,0.08,0.18,000003,,DS00
09770392,DISPOSABLE 17386,CD,D,EA,1,6,1,1,000003,,DS00
09770393,DISPOSABLE 17387,CD,D,EA,1,5,0.08,0.34,000003,,DS00
09770399,DISPOSABLE 17388,CD,D,EA,1,5,1,1.13,000003,,DS00
09770401,DISPOSABLE 17389,CD,D,CA,1,28,1,1,000003,,DS00
09770402,DISPOSABLE 17390,CD,D,CA,68,28,20.7,20.7,000001688,364,DS00
09770404,DISPOSABLE 17391,CD,D,CA,24,120,2.25,6.5,000001688,364,DS00
09770405,DISPOSABLE 17392,CD,D,CA,32,21,1.8,13,000001688,364,DS00
09770423,DISPOSABLE 17393,CD,D,EA,6,5,1,1.5,000003,,DS00
